0.1072,0.1088,0.9999,0.7816659636673293
0.1066,0.1117,0.9999,0.7815832083602128
0.1024,0.136,0.9999,0.7813472250602815
0.1086,0.1292,0.9999,0.7802344250068388
0.107,0.1408,0.9999,0.7801245012305023
0.1065,0.1329,0.9742,0.7800442955083651
0.1076,0.1477,0.9999,0.7798368971886543
0.111,0.1504,0.9999,0.7790692112448995
0.1146,0.1357,0.9999,0.7790555343904237
0.1067,0.1165,0.9028,0.7789568286780247
0.1254,0.1038,0.9999,0.7788303711797976
0.1097,0.1512,0.9823,0.7788002833850546
0.1057,0.129,0.9099,0.7786867951339995
0.1099,0.1611,0.9999,0.7786551446456027
0.125,0.1102,0.9999,0.778638431330204
0.1136,0.1387,0.9743,0.7785365688530763
0.1038,0.208,0.9999,0.7773950191150962
0.103,0.2098,0.9999,0.7773328855698555
0.1083,0.1835,0.9799,0.7769868550968884
0.1256,0.1414,0.9999,0.7768818831924461
0.1303,0.125,0.9999,0.776725413268853
0.1283,0.1303,0.9807,0.7765422650819247
0.1351,0.126,0.9999,0.7762684821538844
0.1063,0.2192,0.9999,0.7759196602242863
0.1293,0.1258,0.9483,0.7758699881531236
0.1078,0.1545,0.8944,0.7758280775190647
0.1059,0.2081,0.9743,0.775802888588653
0.1063,0.272,0.9999,0.773744571328334
0.119,0.2236,0.9999,0.7736594273490557
0.141,0.145,0.9743,0.7732413098174936
0.148,0.1425,0.9999,0.7724857917071104
0.1321,0.1949,0.9217,0.7703005607295617
0.1318,0.188,0.8975,0.7698522326673046
0.1417,0.1228,0.8463,0.7697100576609545
0.1601,0.1798,0.9999,0.7683447289383001
0.16,0.1137,0.8967,0.7682668656656579
0.1376,0.1887,0.8719,0.7678275074034931
0.1407,0.302,0.9999,0.7667203621144918
0.1296,0.3416,0.9999,0.7666092305424446
0.1225,0.3339,0.9483,0.76652306772335
0.15,0.2562,0.9511,0.7651816287827365
0.1478,0.3363,0.9999,0.7634785686173726
0.1865,0.1921,0.9997,0.763408913752915
0.1451,0.373,0.9999,0.7625944957746654
0.1364,0.3846,0.9551,0.7619841418507578
0.1408,0.6005,0.9743,0.7536114306770221
0.2423,0.22,0.9999,0.7521015424972866
0.1186,0.8085,0.9998,0.7514146069222235
0.1803,0.5681,0.9989,0.7501364761513474
0.1073,0.9475,0.9999,0.7433479814665456
0.218,0.5313,0.9999,0.740840313678011
0.1837,0.6788,0.9473,0.7394572783306401
0.1491,0.7906,0.9095,0.7392976115365318
0.1825,0.776,0.9741,0.7376653775518303
0.1065,0.9999,0.8711,0.7362498687068801
0.3107,0.1602,0.9759,0.7356331665622422
0.3339,0.1309,0.9991,0.7340637956942123
0.324,0.11,0.9486,0.7327994788790424
0.3578,0.2295,0.9991,0.7272893797274138
0.3132,0.2508,0.8975,0.7269828468435641
0.3901,0.1292,0.9999,0.723631299838785
0.3164,0.6717,0.9999,0.7234548420250537
0.3857,0.2571,0.9999,0.7213365337597801
0.1195,0.2566,0.3599,0.7206942800263404
0.3942,0.3297,0.9759,0.7162510296586566
0.3342,0.9999,0.922,0.7105080239424427
0.3524,0.9999,0.9356,0.708538555185533
0.3396,0.9999,0.8715,0.7068011622415727
0.3756,0.7174,0.8975,0.7067745062106788
0.3966,0.5934,0.8939,0.7053927586313887
0.4464,0.796,0.9999,0.703180381613574
0.505,0.1926,0.9999,0.6991061689644134
0.4145,0.938,0.9031,0.6983880024037081
0.5228,0.2311,0.9998,0.6947476893654849
0.5321,0.2651,0.9999,0.6933132965284561
0.5301,0.1345,0.9999,0.693149384985116
0.5416,0.3406,0.9999,0.6921697140211636
0.5355,0.1581,0.9999,0.6920810034358688
0.54,0.1342,0.9795,0.689651043730992
0.5441,0.7223,0.9999,0.6858428275262713
0.542,0.1056,0.9481,0.685423335454335
0.5422,0.8116,0.9999,0.6854204535091739
0.5637,0.1577,0.9742,0.685244043066992
0.5626,0.3543,0.9999,0.6847677950284042
0.5127,0.4244,0.9051,0.6838854348489953
0.55,0.9999,0.9871,0.6826627390553666
0.6181,0.747,0.9999,0.6735877070205954
0.6021,0.1078,0.9807,0.6697338489285455
0.1834,0.6323,0.2311,0.6530587596950074
0.779,0.9999,0.9999,0.6470774676223934
0.1284,0.1822,0.1578,0.6447910170173532
0.1412,0.1024,0.1796,0.6439428685466344
0.801,0.692,0.9871,0.641843974082262
0.7431,0.3575,0.8462,0.6309935150228917
0.9637,0.2529,0.9999,0.6136731061171306
0.9999,0.1823,0.9999,0.6061612329215034
0.9999,0.1448,0.9995,0.6053760124934413
0.9992,0.1221,0.9999,0.6037716178428418
0.9999,0.1182,0.9999,0.6036342946213835
0.5354,0.5378,0.3864,0.5931431636317421
