0.1028,0.1052,0.9991,0.7744994187628611
0.104,0.1064,0.9991,0.7741497364229237
0.104,0.1085,0.9999,0.7741315647225352
0.1038,0.109,0.9994,0.7740989224674527
0.1032,0.1094,0.9999,0.7740794062074752
0.1032,0.1092,0.9999,0.7740395695491806
0.1036,0.1106,0.9999,0.7739331676242228
0.1031,0.1112,0.9999,0.7739329414877562
0.1068,0.1048,0.9997,0.7738772687110942
0.1036,0.1166,0.9999,0.7737740514850626
0.1076,0.1048,0.9999,0.773750490748121
0.1037,0.1181,0.9999,0.7737313211462677
0.1044,0.114,0.9994,0.7736843633007016
0.1041,0.1082,0.9803,0.7736808209947188
0.1069,0.1085,0.9999,0.7736371837782079
0.1044,0.1117,0.9859,0.7735900268091978
0.1054,0.1149,0.9999,0.773572999755839
0.105,0.1142,0.9999,0.7735609208118512
0.1051,0.1143,0.9998,0.773558166245439
0.1025,0.1134,0.9807,0.7735489910457127
0.1066,0.1114,0.9999,0.7735236130408836
0.1084,0.1052,0.9987,0.7734860098160773
0.1038,0.1222,0.9999,0.7734560098323804
0.1077,0.1119,0.9999,0.7732061948519382
0.105,0.1246,0.9741,0.7722371796748883
0.1075,0.1312,0.9997,0.7719030246358927
0.1132,0.1203,0.9999,0.7716286324841242
0.1084,0.148,0.9997,0.771143045408625
0.1209,0.1108,0.9883,0.770777251542286
0.1217,0.134,0.9995,0.7696939511692622
0.1319,0.1079,0.9997,0.7691249926029021
0.1066,0.1661,0.9475,0.7688959519997978
0.1327,0.1084,0.9999,0.7686980813337865
0.1069,0.1622,0.9295,0.7680840932824634
0.1184,0.1506,0.9627,0.7678859549784608
0.1276,0.1275,0.9742,0.767767904520144
0.1288,0.1358,0.8975,0.7644219735580257
0.1029,0.308,0.9999,0.7635985761876516
0.1563,0.1495,0.9997,0.7620557620883475
0.11,0.3138,0.9732,0.7616297927661393
0.103,0.3542,0.9998,0.761588373586799
0.1303,0.3286,0.9999,0.7583265000251347
0.1076,0.3779,0.9477,0.7581168332783893
0.172,0.1326,0.9247,0.7565680415864439
0.1057,0.3629,0.8734,0.7556702297227677
0.121,0.3074,0.8706,0.755065509223703
0.107,0.525,0.9999,0.7535884991416781
0.1837,0.1555,0.8858,0.7509237349392318
0.1195,0.5351,0.9999,0.7506665724929136
0.1604,0.3742,0.9999,0.7506249908251889
0.1044,0.6,0.9734,0.7498445981439463
0.1582,0.3076,0.8967,0.7493929657308227
0.1374,0.5236,0.9999,0.7482488966525702
0.2208,0.214,0.9999,0.7465486824274544
0.1313,0.5143,0.8591,0.7431685196705008
0.1098,0.8017,0.9999,0.7428506390404994
0.1579,0.4243,0.8205,0.740009122553184
0.1162,0.948,0.9991,0.7317572408953594
0.3103,0.1268,0.9997,0.7284577611632486
0.3123,0.1193,0.9999,0.7284316785584298
0.3088,0.1596,0.9999,0.727161914220958
0.1877,0.8606,0.9999,0.7255902256475978
0.311,0.1065,0.951,0.7252384583060897
0.3086,0.128,0.9482,0.7251205144571823
0.3283,0.1243,0.9988,0.7247486897697593
0.3,0.3257,0.9999,0.7235459000674022
0.2624,0.5549,0.9999,0.7206930782727176
0.3108,0.1548,0.8971,0.7172558375862333
0.3348,0.2096,0.9627,0.7160263624115902
0.3455,0.2558,0.9999,0.7153179471357642
0.3127,0.5125,0.9801,0.7122260824951783
0.3385,0.3363,0.9487,0.7114453047170974
0.3132,0.8119,0.9999,0.7082692137715899
0.3422,0.3577,0.8974,0.7049073291773661
0.3641,0.1931,0.8973,0.7045184744706303
0.5142,0.1096,0.9999,0.685297480787032
0.5134,0.1111,0.9991,0.6852729476877004
0.5151,0.1261,0.9999,0.6851090231344925
0.5169,0.1589,0.9998,0.6850628645188074
0.5129,0.1094,0.9807,0.6841639412822833
0.5167,0.2004,0.9999,0.6841320287011221
0.5134,0.3142,0.9997,0.6835045442110973
0.5168,0.2673,0.9997,0.6833918083328225
0.515,0.3216,0.9991,0.6830833858335169
0.5272,0.1397,0.9999,0.6828680525665792
0.5155,0.3356,0.9737,0.6804283534347761
0.5394,0.2342,0.9999,0.6798885151324925
0.5539,0.1826,0.9999,0.6773235869331898
0.5139,0.91,0.9999,0.6763988124040583
0.5475,0.242,0.8751,0.6599058508646405
0.5734,0.1048,0.9103,0.6593603917382301
0.7494,0.7229,0.9739,0.6371681262049259
0.7385,0.3494,0.9999,0.6371065026721614
0.7689,0.7264,0.9998,0.6370915220459661
0.7841,0.3149,0.9999,0.6311105511615394
0.7728,0.1268,0.9999,0.6302375846601483
0.818,0.6011,0.9479,0.6241988819762294
0.8021,0.9999,0.8239,0.61499354612668
0.84,0.2968,0.9039,0.6108677805732593
0.921,0.1388,0.9484,0.5953203492073083
