0.0,0.0,0.9999,0.8031581745551319
0.1336,0.4428,0.9999,0.7541830058113432
0.1635,0.6641,0.7838,0.7252537464110856
0.1908,0.8995,0.9999,0.7234785749655865
0.2688,0.6819,0.9999,0.7183640708589957
0.2995,0.9999,0.9999,0.7073583161313423
0.3627,0.9999,0.9999,0.6997234561089739
0.4263,0.6024,0.9999,0.6973027032709906
0.319,0.7679,0.819,0.6967661011413873
0.2233,0.9782,0.5778,0.6865640165527935
0.1526,0.988,0.4286,0.6839569528778329
0.3411,0.9999,0.738,0.6777845851689185
0.542,0.9999,0.9999,0.6703437287217978
0.5471,0.7077,0.8604,0.6568035157622719
0.0,0.9999,0.0,0.6516775140911019
0.505,0.4923,0.6821,0.6417766847581261
0.7326,0.2329,0.9999,0.6410542316973152
0.8682,0.92,0.999,0.6283032369558956
0.3876,0.9568,0.377,0.6274432208819223
0.8802,0.8249,0.9999,0.6255728479904811
0.7953,0.4648,0.849,0.6185695195475361
0.807,0.9913,0.7894,0.6185456422059896
0.9999,0.9999,0.9999,0.6176175584490411
0.9999,0.9999,0.9999,0.6176175584490411
0.9999,0.9999,0.9999,0.6176175584490411
0.9999,0.9999,0.9999,0.6176175584490411
0.815,0.3316,0.8696,0.6148989704746659
0.9999,0.752,0.9999,0.6146616548067027
0.9999,0.7231,0.9999,0.6143146652906635
0.9999,0.69,0.9999,0.6138362604471042
0.9999,0.5828,0.9999,0.6125559187560989
0.9999,0.3953,0.9999,0.6085513186084726
0.9999,0.289,0.9999,0.6050959744037575
0.9999,0.1799,0.9999,0.5997362551089171
0.9999,0.9999,0.7798,0.5920089089746969
0.9999,0.4838,0.8302,0.5837884463307621
0.5716,0.1138,0.4884,0.5765440173951781
0.9999,0.9999,0.5437,0.5600174280039658
0.9999,0.467,0.6942,0.5597555899749658
0.9999,0.9999,0.4668,0.551802423316724
0.9999,0.9876,0.4598,0.5509642295700423
0.9999,0.9999,0.411,0.5464593786981082
0.7087,0.4304,0.3453,0.5342135945163571
0.9999,0.9999,0.2792,0.52526388702213
0.6663,0.764,0.1493,0.5249354997336371
0.9999,0.9999,0.2497,0.518986652326111
0.9999,0.2619,0.481,0.508322585769205
0.9999,0.9999,0.1317,0.4952350311406355
0.9173,0.3307,0.2072,0.45901902930384875
0.9999,0.0,0.0,0.3331924827302811
