0.0,0.0,0.9999,0.8031581745551319
0.1026,0.1,0.9999,0.7769492574273443
0.1042,0.1004,0.9997,0.7768277948529889
0.1024,0.1019,0.9985,0.7768175976460351
0.1046,0.103,0.9998,0.7766254080230516
0.1082,0.1012,0.9997,0.7760728564674989
0.1031,0.1123,0.9998,0.7759672969204886
0.1,0.128,0.9999,0.7758272608732852
0.1142,0.1022,0.9999,0.7753921456664972
0.1142,0.1043,0.9999,0.775143176063585
0.1042,0.1409,0.9999,0.774497154279004
0.1124,0.1188,0.9999,0.7740001995562883
0.1111,0.1028,0.8974,0.7724469621991661
0.1095,0.1952,0.9839,0.7696257091808877
0.1127,0.2018,0.9999,0.76926584878543
0.104,0.3328,0.9999,0.7637059043421492
0.1046,0.3171,0.9742,0.7633249206489714
0.1041,0.3646,0.9999,0.7626902592009384
0.1338,0.3895,0.9869,0.7549353508796574
0.1304,0.2916,0.8463,0.7543361721686554
0.1799,0.3357,0.9999,0.7507759976540186
0.1024,0.666,0.9999,0.7492958913048655
0.1653,0.5716,0.9998,0.7436607259906318
0.1494,0.7686,0.9999,0.7350144393932547
0.104,0.888,0.9481,0.7339805705008825
0.1672,0.6972,0.8986,0.7291741801675033
0.23,0.4385,0.8588,0.7256321947658246
0.336,0.1496,0.9743,0.7210331524011486
0.356,0.3565,0.9999,0.7137472604661641
0.3074,0.6342,0.9775,0.712550761292212
0.3597,0.479,0.9733,0.7082982216178559
0.356,0.5777,0.9995,0.7078514359755944
0.3166,0.956,0.9998,0.7063873854407824
0.3588,0.7787,0.9997,0.7041531989234573
0.3836,0.7086,0.9997,0.7017026526912401
0.434,0.3153,0.9998,0.7010982551121332
0.4104,0.64,0.9999,0.6986142073999313
0.5139,0.1913,0.9999,0.6874801292265389
0.517,0.1057,0.9994,0.6865112192634004
0.5215,0.1224,0.9999,0.6857422682185587
0.5354,0.1426,0.9999,0.6826404515177785
0.5699,0.5618,0.9999,0.6720690784338513
0.5143,0.1523,0.8975,0.6695857473020559
0.5751,0.2423,0.9999,0.6686361541771397
0.6036,0.9303,0.9999,0.6633829062379574
0.5426,0.352,0.8969,0.6622695959841399
0.7791,0.4686,0.8971,0.6263452903351385
0.7938,0.8143,0.8729,0.6240523745688293
0.916,0.3346,0.9518,0.6112181457612001
0.9999,0.1697,0.9999,0.5994981641006628
