0.0,0.0,0.9999,0.8031581745551319
0.1026,0.1,0.9999,0.7769492574273443
0.1046,0.103,0.9998,0.7766254080230516
0.1126,0.1658,0.9999,0.7714352602453178
0.1282,0.1214,0.9995,0.7713229143063988
0.1055,0.2009,0.9991,0.7710189355315753
0.1038,0.2011,0.9991,0.770980629759803
0.1057,0.2003,0.9999,0.770926110649113
0.112,0.18,0.9999,0.7704834731563278
0.134,0.107,0.9742,0.770416530525226
0.105,0.2041,0.8967,0.7672203828324549
0.1166,0.2911,0.9999,0.7637923939710649
0.149,0.1796,0.9735,0.7624474532588202
0.1715,0.1159,0.9487,0.7608448323384012
0.1025,0.4488,0.9743,0.7576449502054788
0.1926,0.1644,0.9995,0.7559216334571657
0.1034,0.684,0.8971,0.7445149187692748
0.1183,0.755,0.9991,0.7442653138452288
0.1637,0.6401,0.9996,0.7418605740289019
0.155,0.543,0.8973,0.7413760969816364
0.1063,0.982,0.9998,0.7330654124288596
0.1167,0.987,0.9999,0.7320234749981726
0.3204,0.1136,0.9999,0.7294690346106176
0.326,0.1055,0.9995,0.728346521057379
0.333,0.1018,0.9999,0.7282220830671854
0.1551,0.9991,0.9999,0.7273216983110428
0.3096,0.1918,0.9615,0.7263170562420667
0.132,0.9999,0.9231,0.7254079427275606
0.3654,0.1649,0.9999,0.7173401246462967
0.3072,0.5782,0.9999,0.7158270857115335
0.248,0.8166,0.8971,0.712491746683146
0.3466,0.1303,0.8711,0.7109552109698217
0.46,0.1659,0.9991,0.69756621576211
0.4192,0.162,0.8975,0.6965961097984431
0.4735,0.382,0.9999,0.691630238064316
0.3867,0.7554,0.8718,0.690799291405177
0.5199,0.1563,0.9999,0.6856974876342544
0.5395,0.1038,0.9998,0.6820581454082829
0.5509,0.1339,0.9999,0.6796487626911163
0.5442,0.5781,0.9742,0.6727435890420421
0.603,0.6539,0.9737,0.6573095874458335
0.1142,0.7835,0.1294,0.6458652355848894
0.7242,0.7998,0.9999,0.6437594467882644
0.8209,0.4761,0.9999,0.6307704420750382
0.1749,0.9999,0.111,0.6280609513867649
0.9646,0.3139,0.9999,0.6104141737502878
0.9999,0.3172,0.9999,0.6035182464237696
0.9999,0.1514,0.9863,0.5962155853685085
0.3075,0.5697,0.1935,0.5932928805294116
0.6032,0.1298,0.1803,0.45999864347814456
