0.0,0.0,0.9999,0.8031581745551319
0.0,0.2064,0.9998,0.7897044430843773
0.0,0.3439,0.9997,0.780955972765384
0.1026,0.1,0.9999,0.7769492574273443
0.1042,0.1004,0.9997,0.7768277948529889
0.1024,0.1019,0.9985,0.7768175976460351
0.1046,0.103,0.9998,0.7766254080230516
0.1058,0.1009,0.9999,0.7764899955320357
0.1044,0.107,0.9999,0.7762015871273343
0.1082,0.1012,0.9997,0.7760728564674989
0.1078,0.1634,0.9999,0.7723340243019288
0.1163,0.2415,0.95,0.7645095845535691
0.1154,0.3055,0.9993,0.7633077795854633
0.1024,0.396,0.9999,0.7613911785433539
0.12,0.408,0.9741,0.7563313975451273
0.1408,0.307,0.9486,0.7562983583209558
0.1244,0.3678,0.9487,0.7560113765594577
0.1029,0.5098,0.9487,0.7535883664600387
0.1047,0.6126,0.9995,0.7513673922919493
0.2,0.1512,0.8973,0.7505941561639731
0.2316,0.1723,0.9999,0.7490495818117405
0.131,0.692,0.9999,0.7449031317652479
0.1031,0.7822,0.9743,0.744692653590344
0.184,0.4529,0.9577,0.7432982697884951
0.2338,0.2829,0.9999,0.743012153382136
0.1538,0.7081,0.9999,0.7367000588012992
0.1141,0.9934,0.9998,0.7363114055197639
0.1556,0.7456,0.9999,0.7349381752643707
0.1464,0.6577,0.8719,0.7327380002473569
0.2909,0.1126,0.9039,0.7287004178635552
0.16,0.9999,0.9999,0.7267640174459628
0.2325,0.766,0.9999,0.7214669650054386
0.3218,0.3267,0.9999,0.7198519529177239
0.3619,0.1825,0.9999,0.7174699332031059
0.3189,0.3893,0.9487,0.7155843293489135
0.3144,0.5507,0.9996,0.7149906522930711
0.4106,0.3612,0.9999,0.7040553846549396
0.3846,0.5132,0.9512,0.7019782424103292
0.3872,0.6982,0.9998,0.7011050478570281
0.4126,0.6451,0.9499,0.6952826016640604
0.5184,0.204,0.9993,0.6867458726059239
0.5488,0.3304,0.9985,0.6808021025220115
0.5718,0.104,0.9999,0.6752888649137869
0.5702,0.585,0.9995,0.6719481227244961
0.5653,0.7535,0.9869,0.6668921630768564
0.6308,0.9999,0.9999,0.6584156565686138
0.6216,0.7167,0.9765,0.6551451673430261
0.6434,0.5131,0.9999,0.6527606525141756
0.7172,0.5457,0.9999,0.6442187336320288
0.9775,0.1764,0.9999,0.6018339010387125
